filename,sheet,name,model,Product Type,Class,Sub Class,Product Code,Description,UPC Code,Price Policy,Policy Price,MSRP,Cost,Master Pk Qty,Reason Code,Reason Code Description,Effective Date,Unnamed: 14,Unnamed: 16,Policy,Unnamed: 12,Part Number,Brand,Product Category,Ultra Buying Group,Dealer Pricing,Notes,Former RTI Part Number,Pro Buying Group,Product code,Collection,US Dealer Price,US List/MAP Price,RTI Account Number
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PU2010W Laser Projector Interchangeable Lens 10 000 Lumens WUXGA with 4KE White,V11HA52920,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HA52920,EPSON EB-PU2010W Laser Projector Interchangeable Lens 10 000 Lumens WUXGA with 4KE White,10343964747.0,MAP,19259.0,25357.0,13193.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PU2120W Laser Projector Intechangeable Lens 20 000 Lumens WUXGA with 4KE White,V11HA63920,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HA63920,EPSON EB-PU2120W Laser Projector Intechangeable Lens 20 000 Lumens WUXGA with 4KE White,10343968929.0,MAP,49109.0,70113.0,30693.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PU2116W Laser Projector Interchangeable Lens 16 000 Lumens WUXGA with 4KE White,V11HA64920,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HA64920,EPSON EB-PU2116W Laser Projector Interchangeable Lens 16 000 Lumens WUXGA with 4KE White,10343968936.0,MAP,29970.0,41221.0,18732.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PU2113W Laser Projector Interchangeable Lens 13 000 Lumens WUXGA with 4KE White,V11HA65920,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HA65920,EPSON EB-PU2113W Laser Projector Interchangeable Lens 13 000 Lumens WUXGA with 4KE White,10343968943.0,MAP,21312.0,29239.0,13320.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PU2220B Laser Projector Interchangeable Lens 20 000 Lumens WUXGA with 4KE SDI Black,V11HA66820,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HA66820,EPSON EB-PU2220B Laser Projector Interchangeable Lens 20 000 Lumens WUXGA with 4KE SDI Black,10343968950.0,MAP,50660.0,72279.0,31662.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PU2216B Laser Projector Interchangeable Lens 16 000 Lumens WUXGA with 4KE SDI Black,V11HA67820,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HA67820,EPSON EB-PU2216B Laser Projector Interchangeable Lens 16 000 Lumens WUXGA with 4KE SDI Black,10343968967.0,MAP,30747.0,42420.0,19218.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PU2213B Laser Projector Interchangeable Lens 13 000 Lumens WUXGA with 4KE SDI Black,V11HA68820,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HA68820,EPSON EB-PU2213B Laser Projector Interchangeable Lens 13 000 Lumens WUXGA with 4KE SDI Black,10343968974.0,MAP,21956.0,30198.0,13723.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PQ2008B 8000LM 4K Projector Black,V11HB01820,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HB01820,EPSON EB-PQ2008B 8000LM 4K Projector Black,10343987142.0,MAP,20118.0,24649.0,13781.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PQ2008W 8000LM 4K Projector White,V11HB01920,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HB01920,EPSON EB-PQ2008W 8000LM 4K Projector White,10343987159.0,MAP,20118.0,24649.0,13781.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PQ2010B 10000LM 4K Projector Black,V11HB02820,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HB02820,EPSON EB-PQ2010B 10000LM 4K Projector Black,10343987166.0,MAP,32079.0,43105.0,21975.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PQ2010W 10000LM 4K Projector White,V11HB02920,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HB02920,EPSON EB-PQ2010W 10000LM 4K Projector White,10343987173.0,MAP,32079.0,43105.0,21975.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PQ2213B 13000LM 4K Projector Black,V11HB03820,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HB03820,EPSON EB-PQ2213B 13000LM 4K Projector Black,10343987180.0,MAP,42088.0,51336.0,26305.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PQ2216B 16000LM 4K Projector Black,V11HB04820,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HB04820,EPSON EB-PQ2216B 16000LM 4K Projector Black,10343987197.0,MAP,52270.0,72114.0,32669.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PQ2216W 16000LM 4K Projector White,V11HB04920,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HB04920,EPSON EB-PQ2216W 16000LM 4K Projector White,10343987203.0,MAP,52270.0,72114.0,32669.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EB-PQ2220B 20000LM 4K Projector Black,V11HB05820,HARDWARE,PROJ - CMRCL,HIGH BRIGHTNESS,V11HB05820,EPSON EB-PQ2220B 20000LM 4K Projector Black,10343987210.0,MAP,70382.0,100418.0,43989.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON LightScene EV110 Laser Lighting Projector Wifi 2200 Lumens WXGA White,V11HA22020,HARDWARE,PROJ - CMRCL,LIGHTING,V11HA22020,EPSON LightScene EV110 Laser Lighting Projector Wifi 2200 Lumens WXGA White,10343960145.0,MAP,2774.0,3799.0,1737.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON LightScene EV115 Laser Lighting Projector Wifi 2200 Lumens WXGA Black,V11HA22120,HARDWARE,PROJ - CMRCL,LIGHTING,V11HA22120,EPSON LightScene EV115 Laser Lighting Projector Wifi 2200 Lumens WXGA Black,10343960152.0,MAP,2774.0,3799.0,1737.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 1785W Projector Wifi Miracast 3200 Lumens WXGA White,V11H793020,HARDWARE,PROJ - CMRCL,PORTABLE,V11H793020,EPSON PowerLite 1785W Projector Wifi Miracast 3200 Lumens WXGA White,10343930971.0,MAP,1049.0,2442.0,892.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 1795F Projector Wifi 3200 Lumens 1080p White,V11H796020,HARDWARE,PROJ - CMRCL,PORTABLE,V11H796020,EPSON PowerLite 1795F Projector Wifi 3200 Lumens 1080p White,10343930964.0,MAP,1166.0,2775.0,991.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite U50 Projector Wifi 3700 Lumens WUXGA White,V11H952020,HARDWARE,PROJ - CMRCL,PORTABLE,V11H952020,EPSON PowerLite U50 Projector Wifi 3700 Lumens WUXGA White,10343948396.0,MAP,1339.0,2623.0,1172.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 1288 Projector Wifi Miracst 4000 Lumens 1080p Black,V11H978120,HARDWARE,PROJ - CMRCL,PORTABLE,V11H978120,EPSON PowerLite 1288 Projector Wifi Miracst 4000 Lumens 1080p Black,10343954113.0,MAP,950.0,1558.0,831.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L530U Laser Projector with lens shift WiFi 5 200 Lumens WUXGA White,V11HA27020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HA27020,EPSON PowerLite L530U Laser Projector with lens shift WiFi 5 200 Lumens WUXGA White,10343964662.0,MAP,2943.0,5548.0,2501.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L520U Laser Projector 5 200 Lumens WUXGA White,V11HA30020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HA30020,EPSON PowerLite L520U Laser Projector 5 200 Lumens WUXGA White,10343964693.0,MAP,2830.0,5296.0,2405.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L520W Laser Projector 5 200 Lumens WXGA White,V11HA31020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HA31020,EPSON PowerLite L520W Laser Projector 5 200 Lumens WXGA White,10343964709.0,MAP,2264.0,4212.0,1924.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L260F Laser Projector Wifi Miracast 4600 Lumens 1080p White,V11HA69020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HA69020,EPSON PowerLite L260F Laser Projector Wifi Miracast 4600 Lumens 1080p White,10343975422.0,MAP,1562.0,2690.0,1250.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L210W Laser Projector Wifi Miracast 4500 Lumens WXGA White,V11HA70020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HA70020,EPSON PowerLite L210W Laser Projector Wifi Miracast 4500 Lumens WXGA White,10343975439.0,MAP,1229.0,2325.0,1045.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L265F Laser Projector Wifi Miracast 4600 Lumens 1080p Black,V11HA72120,HARDWARE,PROJ - CMRCL,PORTABLE,V11HA72120,EPSON PowerLite L265F Laser Projector Wifi Miracast 4600 Lumens 1080p Black,10343975446.0,MAP,1562.0,2690.0,1250.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L775U Laser Projector with lens shift 7 000 Lumens WUXGA with 4KE Black,V11HA96120,HARDWARE,PROJ - CMRCL,PORTABLE,V11HA96120,EPSON PowerLite L775U Laser Projector with lens shift 7 000 Lumens WUXGA with 4KE Black,10343977051.0,MAP,5050.0,10846.0,4293.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L570U Laser Projector with lens shift 5 200 Lumens WUXGA with 4KE White,V11HA98020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HA98020,EPSON PowerLite L570U Laser Projector with lens shift 5 200 Lumens WUXGA with 4KE White,10343977068.0,MAP,3496.0,6810.0,2973.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L890E PROJECTOR WIFI,V11HB24020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB24020,POWERLITE L890E PROJECTOR WIFI,10343989061.0,MAP,5587.0,10966.0,4749.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L895E PROJECTOR WIFI,V11HB24120,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB24120,POWERLITE L895E PROJECTOR WIFI,10343989085.0,MAP,5587.0,10966.0,4749.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L690E PROJECTOR WIFI,V11HB25020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB25020,POWERLITE L690E PROJECTOR WIFI,10343988972.0,MAP,4169.0,7615.0,3544.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L790SE PROJECTOR WIFI,V11HB26020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB26020,POWERLITE L790SE PROJECTOR WIFI,10343989023.0,MAP,6104.0,11981.0,5189.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L795SE PROJECTOR WIFI,V11HB26120,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB26120,POWERLITE L795SE PROJECTOR WIFI,10343989054.0,MAP,6104.0,11981.0,5189.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L890U PROJECTOR WIFI,V11HB27020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB27020,POWERLITE L890U PROJECTOR WIFI,10343989078.0,MAP,4803.0,9534.0,4083.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L790U PROJECTOR WIFI,V11HB28020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB28020,POWERLITE L790U PROJECTOR WIFI,10343989047.0,MAP,4328.0,8626.0,3679.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L690U PROJECTOR WIFI,V11HB29020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB29020,POWERLITE L690U PROJECTOR WIFI,10343989009.0,MAP,3515.0,6626.0,2988.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L690SU PROJECTOR WIFI,V11HB31020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB31020,POWERLITE L690SU PROJECTOR WIFI,10343988996.0,MAP,4661.0,9344.0,3962.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L695SU PROJECTOR WIFI,V11HB31120,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB31120,POWERLITE L695SU PROJECTOR WIFI,198390001230.0,MAP,4661.0,9344.0,3962.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L690SE PROJECTOR WIFI,V11HB36020,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB36020,POWERLITE L690SE PROJECTOR WIFI,10343988989.0,MAP,5710.0,11382.0,4855.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE L695SE PROJECTOR WIFI,V11HB36120,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB36120,POWERLITE L695SE PROJECTOR WIFI,10343989016.0,MAP,5710.0,11382.0,4855.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,POWERLITE 1290 PROJECTOR,V11HB59220,HARDWARE,PROJ - CMRCL,PORTABLE,V11HB59220,POWERLITE 1290 PROJECTOR,198390001384.0,MAP,966.0,1737.0,822.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L210SF Short-throw Laser Projector Wifi Miracast 4000 Lumens 1080p White,V11HA75020,HARDWARE,PROJ - CMRCL,SHORT THROW,V11HA75020,EPSON PowerLite L210SF Short-throw Laser Projector Wifi Miracast 4000 Lumens 1080p White,10343975460.0,MAP,1683.0,3147.0,1430.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite L210SW Short-throw Laser Projector Wifi Miracast 4000 Lumens WXGA White,V11HA76020,HARDWARE,PROJ - CMRCL,SHORT THROW,V11HA76020,EPSON PowerLite L210SW Short-throw Laser Projector Wifi Miracast 4000 Lumens WXGA White,10343975477.0,MAP,1572.0,2896.0,1336.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 685W Ultra Short-throw Projector 3500 Lumens WXGA White,V11H744520,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11H744520,EPSON PowerLite 685W Ultra Short-throw Projector 3500 Lumens WXGA White,10343924642.0,MAP,1621.0,2674.0,1346.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON BrightLink 1485Fi Touch-enabled Interactive Ultra Short-throw Laser Projector Wifi Miracast 5000 Lumens 1080p White,V11H919520,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11H919520,EPSON BrightLink 1485Fi Touch-enabled Interactive Ultra Short-throw Laser Projector Wifi Miracast 5000 Lumens 1080p White,10343950139.0,MAP,3430.0,6207.0,2915.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON BrightLink 1480Fi Interactive Ultra Short-throw Laser Projector Wifi Miracast 5000 Lumens 1080p White,V11H921520,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11H921520,EPSON BrightLink 1480Fi Interactive Ultra Short-throw Laser Projector Wifi Miracast 5000 Lumens 1080p White,10343950146.0,MAP,3097.0,5487.0,2632.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 800F Ultra Short-throw Laser Projector 5000 Lumens 1080p White,V11H923520,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11H923520,EPSON PowerLite 800F Ultra Short-throw Laser Projector 5000 Lumens 1080p White,10343950153.0,MAP,2986.0,5247.0,2538.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 805F Ultra Short-throw Laser Projector 5000 Lumens 1080p Black,V11H923620,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11H923620,EPSON PowerLite 805F Ultra Short-throw Laser Projector 5000 Lumens 1080p Black,10343950955.0,MAP,2986.0,5247.0,2538.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON BrightLink 725Wi Interactive Ultra Short-throw Laser Projector Wifi Miracast 4000 Lumens WXGA White,V11H998520,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11H998520,EPSON BrightLink 725Wi Interactive Ultra Short-throw Laser Projector Wifi Miracast 4000 Lumens WXGA White,10343954946.0,MAP,2077.0,3424.0,1765.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON BrightLink 770Fi Interactive Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens 1080p White,V11HA78020,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11HA78020,EPSON BrightLink 770Fi Interactive Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens 1080p White,10343975378.0,MAP,2903.0,5019.0,2467.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 770F Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens 1080p White,V11HA79020,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11HA79020,EPSON PowerLite 770F Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens 1080p White,10343975385.0,MAP,2495.0,4261.0,2121.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON BrightLink 760Wi Interactive Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens WXGA White,V11HA80020,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11HA80020,EPSON BrightLink 760Wi Interactive Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens WXGA White,10343975392.0,MAP,2495.0,4261.0,2121.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 760W Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens WXGA White,V11HA81020,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11HA81020,EPSON PowerLite 760W Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens WXGA White,10343975408.0,MAP,2204.0,3378.0,1873.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 775F Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens 1080p Black,V11HA83120,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11HA83120,EPSON PowerLite 775F Ultra Short-throw Laser Projector Wifi Miracast 4100 Lumens 1080p Black,10343975415.0,MAP,2495.0,4261.0,2121.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 810E Ultra Short-throw Laser Projector Wifi Miracast 5000 Lumens 1080p with 4KE White,V11HA99020,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11HA99020,EPSON PowerLite 810E Ultra Short-throw Laser Projector Wifi Miracast 5000 Lumens 1080p with 4KE White,10343978447.0,MAP,3662.0,7279.0,3113.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite 815E Ultra Short-throw Laser Projector Wifi Miracast 5000 Lumens 1080p with 4KE Black,V11HA99120,HARDWARE,PROJ - CMRCL,ULTRA SHORT THROW,V11HA99120,EPSON PowerLite 815E Ultra Short-throw Laser Projector Wifi Miracast 5000 Lumens 1080p with 4KE Black,10343981522.0,MAP,3662.0,7279.0,3113.0,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON EpiqVision Flex CO-FH02 Smart Portable Projector,V11HA85020,HARDWARE,PROJ - RTL HE,CROSS OVER - HE,V11HA85020,EPSON EpiqVision Flex CO-FH02 Smart Portable Projector,10343970328.0,UP,549.99,549.99,412.49,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON PowerLite Home Cinema 3900,V11H798020,HARDWARE,PROJ - RTL HE,HE - HOME,V11H798020,EPSON PowerLite Home Cinema 3900,10343929494.0,UP,1999.99,1999.99,1199.99,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,HOME CINEMA 3900 DEMO PROJECTOR,V11H798020-D,HARDWARE,PROJ - RTL HE,HE - HOME,V11H798020-D,HOME CINEMA 3900 DEMO PROJECTOR,10343929548.0,,,,779.99,,,,,,,,,,,,,,,,,,,,,
file-KRfU1raB45D8tkvqfqYKJm-HE-GOLD-DIRECT-US-2025-07-01T13_01_26Z.xlsx,All Prices,EPSON Home Cinema 5050UB Projector 2600 Lumens,V11H930020,HARDWARE,PROJ - RTL HE,HE - HOME,V11H930020,EPSON Home Cinema 5050UB Projector 2600 Lumens,10343943919.0,UP,2999.99,2999.99,2249.99,,,,,,,,,,,,,,,,,,,,,
